,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2025/6/10 0:23,109.51,48.01,86.55,48.64,9168.13,8671.28,9425.2,1045.49,1170,1148.78,1113.85,1191.62,1092.51,1218.97,1133.57,1051.55,1033.97,510.69,518.36,553.7,496.25,534.99,500.36,563.66,618.07,541.6,459.53,30.76,20.67,19.04,15.53,37.1,262.69,378.09,282.21,368.17,301.19,108.15,95.58,99.87,102.29,98.42,1548.31,1291.87,1201.7,1400.81,1543.19,3019.47,1530.68,3571.17
2025/6/10 0:23,83.29,83.4,48.41,100.69,7619.29,9366.37,8141.47,1076.21,1175.74,1089.39,1094.9,1056.2,1160.67,1168.26,1031.86,1180.81,1039.33,545.62,507.76,602.39,596.42,481.63,550.69,595.12,611.46,581.11,479,32.4,18.73,28.61,24.55,21.29,266.25,316.71,259.63,326.09,224.49,107.71,106.36,99.22,108.27,109.59,1292.98,1432.68,1523.26,1599.63,1339.34,2010.22,1959.35,2885.74
2025/6/10 0:23,68.53,79.34,51.05,52.65,9462.1,8360.7,8381.77,1152.58,1205.03,1206.03,1031.08,1030.35,1118.27,1052.72,1095.76,1088.85,1133.72,608.06,500.62,487.13,603.48,617.77,504.16,500.62,480.53,482.63,472.2,28.76,15.65,35.42,34.29,26.26,293.89,334.86,273.13,288.06,208.13,104.29,100.41,100.82,99.34,100.65,1228.09,1430.64,1484.87,1566.24,1185.72,2255.11,2136.78,3482.77
2025/6/10 0:23,68.52,46.19,73.59,40.18,9184.35,8016.86,9283.78,1067.13,1071.91,1201.39,1123.83,1071.07,1064.27,1078.54,1033.21,1191.27,1137.83,604.88,600.5,577.54,500.8,550.31,588.16,484.69,452.75,518.71,479.94,32.29,26.6,34.83,28.63,28.15,181.16,216.7,196.65,275.69,285.68,95.25,105.85,102.87,96.21,102.47,1579.63,1108.66,1357.82,1296.08,1548.41,1352.01,2864.08,2781.08
2025/6/10 0:23,73.27,53.7,44.53,89.45,7960.91,9770.85,8522.25,1050.67,1186.38,1054.49,1214.03,1111.67,1183.06,1155.63,1119.91,1062.89,1069.69,617.43,597.32,614.26,580.12,495.27,463.89,580.11,595.62,563.53,568.19,36.61,33.57,34.1,33.49,33.67,304.4,258.41,334.24,227.61,278.92,103.8,108.53,101.32,96.74,108.09,1108.2,1173.36,1323.27,1366.51,1542.01,2171.12,3086.9,3910.37
2025/6/10 0:23,73.96,86.88,93.8,82.89,9097,7938.29,9426.56,1039.76,1109.76,1186.19,1134.37,1150.56,1113.09,1200.99,1035.77,1212.26,1166.26,604.31,511.98,483.38,571.17,595.1,472.89,575.2,463.22,549.62,574.6,15.67,26.89,39.44,17.47,34.01,184.5,197.35,284.19,248.44,366.52,99.57,104.96,100.19,103.67,108.99,1208.16,1474.64,1255.12,1408.72,1556.22,1337.82,2117.52,4073.88
2025/6/10 0:23,43.11,88.43,64.4,97.31,8903.87,9632.55,8946.04,1035.86,1132.22,1046.67,1123.44,1219.56,1212.6,1066.57,1039.31,1132.77,1061.05,469.96,506.91,610.14,583.79,615.34,498.94,601.15,451.97,470.14,464.04,26.63,33.66,36.79,39.08,26.76,324.51,311.74,351.29,258.71,334.05,98.24,97.35,108.86,103.56,98.96,1379.46,1114.53,1393.57,1535.71,1453.62,2777.93,2305.27,2413.81
2025/6/10 0:23,68.74,55.14,48.04,79.98,9056.16,9278.98,8748.7,1037.45,1171.17,1054.2,1171.74,1082.26,1194.05,1091.24,1184.95,1098.19,1092.51,545.89,511.13,499,552.9,488.85,515.64,583.83,571.75,477.62,579.37,26.51,18.17,16.16,23.42,29.09,372.41,190.63,189.27,350.52,229.7,101.86,100.15,96.62,106.33,107.53,1374.82,1596.38,1170.69,1454.08,1426.2,1999.09,1333.48,2159.48
2025/6/10 0:23,54.63,102.39,51.77,46.03,8266.1,9075.73,8799.28,1045.37,1208.04,1211.45,1142.14,1137.44,1084.31,1175.05,1125.08,1187.58,1070.08,532.83,547.42,543.8,554.33,509.48,491.91,545.38,519.05,556.29,558.16,37.61,38.58,23.67,20.75,24.79,195.68,206.23,186.32,296.86,216.25,97.79,99.63,97.01,105.21,109.47,1426.11,1417.13,1583.46,1211.38,1394.29,1647.25,4370.62,2139.4
2025/6/10 0:23,85.53,55.68,94.48,71.12,7500.15,9779.01,9631.77,1086.58,1054.28,1170.76,1130.92,1114.51,1033.17,1082.02,1205.54,1187.31,1124.85,605.99,535.76,569.73,564.47,457.15,569.72,462.64,543.28,596.15,543.3,30.77,21.7,39.08,32.3,22.61,303.55,250.15,328.03,345.04,270.68,95.57,107.26,101.17,104.23,107.68,1530.67,1482.78,1110.56,1448.56,1288.8,1649.56,4493.55,2085.97
2025/6/10 0:23,79.08,102.85,98.36,59.06,9748.69,8105.22,8549.51,1114.24,1058.66,1192.79,1171.31,1050.18,1073.97,1181.14,1186.74,1177.69,1105.94,609.22,564.43,516.81,497.21,569.43,483.13,540.29,586.5,460.44,608.02,23.19,28.79,33.5,22.32,36.85,323.66,291.03,300.46,257.11,298.48,96.15,104.69,109.57,98.89,99.35,1345.3,1360.07,1295.88,1383.59,1130.57,843.87,1050.58,3904.83
2025/6/10 0:23,94.88,89.45,108.14,64.66,8000.32,9055.53,8044.11,1070.56,1139.27,1178.77,1088.39,1179.44,1059.39,1152.51,1107.98,1203.19,1076,524.1,587.62,587.36,505.65,496.39,614.35,535.11,491.16,525.65,592.6,35.69,26.23,35.56,32.74,29.49,226.79,321.3,273.87,197.62,362.2,102.49,98.21,103.85,104.14,108.47,1288.77,1307.42,1234.42,1190.38,1428.9,675.67,3629.01,4407.18
2025/6/10 0:23,92.68,55.95,80.8,60.3,7946.07,7824.68,8012.29,1085.34,1168.93,1190.47,1179.71,1121.64,1084.16,1096.75,1146.67,1107.33,1131.72,540.85,604.31,494.21,551.99,531.95,567.68,607.13,465.1,458.71,566.98,22.3,36.74,27.18,35.81,29.61,319.41,269.37,204.36,240.03,335.53,95.22,106.4,96.14,109.92,102.49,1219.3,1253.86,1594.38,1381.35,1176.91,3780.76,646.52,1817.26
2025/6/10 0:24,52.72,78.51,88.89,93.64,8334.32,9100.02,9296.13,1199.96,1061.51,1167.01,1203.17,1114.96,1167.77,1062.01,1082.26,1200.55,1097.33,570,502.19,536.36,535.69,508.32,599.29,562.27,463.23,531.55,488.83,30.36,32.94,17.75,34.18,36.75,207.74,227.93,294.98,187.27,228.42,102.58,105.99,95.28,99.79,106.49,1104.74,1400.95,1104.33,1232.57,1251.56,1658.29,1785.66,965.51
2025/6/10 0:24,102.31,45.09,59.67,90.09,8914.77,7528.97,8542.88,1069.82,1141.9,1123.04,1113.65,1164.81,1166.75,1066.84,1062.94,1070.59,1047.44,503.65,493.63,554.72,512.41,556.57,601.59,486.22,488.56,470.17,490.96,39.85,22.56,37.53,38.44,33.24,295.09,364.96,327.26,283.44,373.49,107.86,97.27,98.03,103.94,106.3,1122.87,1150.65,1444.23,1179.95,1481.48,1667.97,2977.74,931.05
2025/6/10 0:24,102.84,51.29,45.12,70.25,9607.21,8200.44,7879.6,1075.8,1035.71,1083.1,1150.32,1101.95,1188.33,1167.58,1083.65,1078.68,1136.77,450.97,494.4,471.25,543.26,544.13,499.81,509.45,595.28,528.68,460.35,15.19,38.46,18.01,38.23,22.38,347.31,202.14,363.84,315.13,313.47,108.51,108.47,103.12,95.56,95.79,1190.86,1442.55,1217.3,1223.37,1275.2,1363.49,2805.9,1924.52
2025/6/10 0:24,75.93,77.14,50.49,44.04,9576.58,8675.56,8813.21,1109.07,1166.86,1169.53,1131.82,1210.53,1113.14,1139.7,1144.39,1198.82,1178.15,591.7,466.34,517.84,561.85,542.16,452.96,571.98,456.15,479.36,519.15,26.83,25.6,26.63,22.66,28.6,352.59,276.17,345.74,278.26,198.5,103.11,97.04,102.08,109.27,95.68,1132.52,1170.28,1554.11,1272.03,1481.22,2632.16,885.05,1725.4
2025/6/10 0:24,88.28,60.74,79,47.14,9559.55,9133.74,8009.56,1143.37,1085.49,1036.95,1036.53,1184.56,1061.54,1164.49,1159.8,1030.87,1184.86,535.35,562.96,465.52,603.33,607.03,452.78,580.45,609.24,451.06,456.51,33.59,22.53,17.62,25.52,18.24,234.54,262.23,379.57,244.76,317.86,101.43,102.26,106.3,103.1,101.9,1395.65,1298.79,1359.27,1552.92,1219.62,2381.73,2015.37,4007.09
2025/6/10 0:24,96.76,81.9,66.56,107.51,9622.46,9531.7,9729.01,1047.37,1034.55,1076.4,1047.19,1161.48,1185.26,1126.88,1077.12,1087.57,1074.17,604.71,496.98,480.74,496.85,510.95,470.9,576.37,554.02,571.93,574.81,38.13,21.51,18.98,19.74,36.37,198.31,333.25,308.83,378.68,314.17,96.49,106.37,107.58,99.57,104.41,1465.02,1256.07,1483.18,1349.31,1151.62,2789.52,1213.83,4493.45
2025/6/10 0:24,103.23,43.68,80.01,42.08,7672.54,8902.99,8007.02,1187.45,1210.76,1070.42,1205.01,1098.07,1104.84,1192.84,1078.39,1103.55,1034.09,460.89,588.31,559.07,608.08,470.42,544.66,558.23,536.4,602.99,572.12,36.5,17.51,30.41,21.65,25.01,195.16,360.26,224.71,346.93,299.28,106.51,99.13,107.34,95.31,96.67,1452.62,1290.21,1134.28,1351.19,1528.93,2976.13,3024.9,2716.02
2025/6/10 0:24,104.65,82.84,44.86,96.06,9015.87,8767.85,8998.44,1130.72,1189.05,1113.33,1153.08,1190.57,1102.58,1112.06,1147.18,1207.31,1098.64,609.06,585.32,522.67,528.37,457.38,523.32,546.92,516.35,471.98,535.88,38.45,16.58,35.92,24.53,37.97,372.84,310.32,330.65,221.16,312.87,106.64,101.98,95.84,100.22,101.64,1455.04,1395.05,1179.88,1449.74,1209.6,3647.34,505.25,2033.03
2025/6/10 0:24,92.31,56.85,71.9,68.24,7852.01,8308.34,8839.94,1139.81,1067.47,1167.02,1049.04,1062.26,1186.81,1088.72,1054.67,1119.05,1063.4,502.17,511.83,509.61,556.98,481.76,605.13,565.42,515.59,491.37,492.65,15.14,31.1,15.1,22.85,39.76,286.96,238.18,214.22,230.51,239.66,109.65,100.17,107.87,104.49,106.5,1407.51,1342.89,1310.84,1413.11,1112.83,1490.72,3856.16,2814.42
2025/6/10 0:24,68.42,50.94,72.42,107.02,9066.82,8289.39,7903.51,1212.22,1179.11,1193.57,1040.01,1149.5,1054.89,1043.71,1162.31,1121.02,1207.27,528.28,473.41,551.69,467.4,547.55,613.44,474.93,493.81,600.53,467.62,39.93,18.65,20.27,32.91,33.38,342.14,258.36,254.37,183.59,363.16,98.5,97.86,102.61,99.21,105.77,1118.7,1195.12,1129.9,1589.78,1555.76,2216.31,1162.71,4313.17
2025/6/10 0:24,89.65,91.92,46.01,80.21,8137.87,8536.15,8619.1,1124.8,1050.32,1093.46,1166.24,1203.66,1112.11,1092.46,1069.6,1104.02,1164.59,588.6,528.1,596.09,526.93,535.5,451.61,502.93,545.99,614.36,572.26,22.26,17.1,20.92,31.08,31.3,272.19,223.3,345.13,335.02,213.89,107.19,108.46,104.9,104.55,101.93,1150.4,1279.36,1227.37,1574.62,1109.73,2766.55,3332.79,1228.19
2025/6/10 0:24,108.73,59.81,67.23,56.15,8572.8,7765.78,9159.13,1032.07,1155.21,1162.61,1139.89,1166.89,1180.28,1210.09,1063.67,1117.44,1129.04,532.17,560.94,509.15,486.45,531.69,516.91,515.72,556.48,517.56,452.89,20.26,30.8,16.1,18.5,17.58,308.71,257.89,371.57,276.43,346.28,105.92,97.89,99.8,102.9,109.17,1272.8,1189.01,1280.33,1346.46,1528.36,1134.69,2093.26,2851.96
2025/6/10 0:24,49.19,96.54,72.27,81.33,8935.03,9161.74,7797.79,1057.94,1122.42,1110.79,1151.11,1063.66,1040.08,1114.08,1184.01,1128.5,1198.95,536.91,464.25,528.3,538.41,535.23,551.78,612.32,497.48,527.62,590.07,29.85,28.18,26.92,21.61,28.25,335.21,205.11,191.7,352.96,274.78,100.91,97.45,105.91,105.05,108.63,1400.47,1413.32,1390.76,1256.42,1149.39,4170.22,4184.48,949.57
2025/6/10 0:24,79.22,105.31,76.32,96.11,9151.87,8078.68,8108.61,1134.3,1062.68,1115.69,1145.49,1052.71,1045.07,1127.11,1179.17,1086.74,1101.85,558.96,599.66,571.39,511.89,488.21,547.91,576.13,599.35,475.71,572.92,17.3,15.6,30.47,30.69,36.78,325.36,296.62,207.84,236.35,254.81,109.48,107.89,95.71,106.37,104.05,1564.6,1570.56,1190.49,1247.07,1456.96,1229.23,1132.48,4274.03
2025/6/10 0:24,83,73.54,89.96,86.13,9690.85,9275.41,8115.56,1061.74,1197.35,1096.85,1212.12,1045.73,1188.63,1037.42,1113.99,1218.28,1109.23,484.3,598.06,506.44,452.92,529.64,480.8,518.09,572.04,617.09,518.39,39.66,31.81,19.91,26.95,22.38,266.85,213.88,196.95,230.58,183.13,100.93,101.98,99.22,97.57,109.56,1566.09,1591.8,1298.67,1174.07,1162.34,2546.16,3923.29,2996.96
2025/6/10 0:24,54.72,104.03,61.77,59,9151.77,7558.25,8480.48,1124.52,1113.52,1187.52,1168.89,1089.97,1137.78,1136.85,1053.6,1099.43,1132.01,487.7,484.65,489.38,603.41,507.64,575.51,481.15,503.96,492.27,535.64,18.51,25.48,26.11,28.85,18.34,245.06,357.15,201.97,258.63,278.37,98.39,95.61,108.37,104.69,95.99,1515.59,1404.83,1521.81,1267.99,1153.49,3104.13,1826.57,2435.86
2025/6/10 0:24,53.17,50.32,79.99,64.97,8453.59,8625.36,8715.36,1213.04,1145.54,1206.16,1057.07,1163.19,1060.53,1188.4,1208.35,1051.17,1071.17,450.31,566.18,613.85,616.11,459.04,563.23,611.9,585.02,588.52,462.93,20.93,33.05,19.89,21.16,36.79,192.6,183.48,337.6,256.98,218.71,95.52,105.11,103.26,103.14,101.86,1264.3,1467.68,1311.09,1463.03,1101.6,1515.93,4453.45,2241.84
2025/6/10 0:24,94.7,44.13,42.76,94.5,9612.77,7856.92,9318.15,1071.73,1203.58,1161.53,1073.13,1061.78,1173.77,1051.52,1086.58,1068.23,1140.11,606.62,553.06,524.44,571.36,545.21,543.4,613.03,509.27,594.46,592.3,37.88,22,30.1,24.25,27.83,302.93,215.86,335.82,316.12,245.15,96.81,96.76,109.71,99.76,95.9,1478.06,1544.03,1171.79,1304.9,1464.98,2698.14,1620.69,2091.55
2025/6/10 0:24,41.7,77.73,78.28,84.5,7545.02,9256.91,7622.49,1170.35,1153.83,1046.78,1084.48,1181.11,1182,1060.02,1190.44,1087.47,1127.76,479.27,476.6,469.64,478.84,517.93,546.5,596.15,560.85,609.01,531.82,39.46,36.74,38.6,34.26,32,225.79,298.05,215.69,197.16,282.69,109.04,107.52,101.74,97.68,96.87,1339.38,1286.87,1371.8,1126.34,1486.77,2883.39,2788.44,3885.66
2025/6/10 0:24,81.42,43.82,93.52,97.15,8866.21,9747.52,8171.67,1208.71,1216.5,1140.18,1142.59,1085.09,1196.42,1215.31,1061.31,1145.86,1077.89,597.99,461.86,479.61,489.38,481.3,470.55,514.19,454.13,514.79,455.01,30.5,30.57,29.13,26.82,32.07,297.2,281.68,246.35,234.47,325.55,106.67,109.48,106.15,98.42,107.62,1185.53,1385.82,1535.15,1392.84,1364.45,4388.64,2931.51,2250.47
2025/6/10 0:24,41.53,57.25,46.57,77.52,7647.41,7716.96,8786.82,1033.54,1176.1,1167.57,1069.24,1219.68,1135.62,1211.12,1065.13,1167.86,1152.69,528.79,577.64,533.29,514.48,557.68,618.91,562.51,582.93,536.35,619.95,39.66,30.9,18.49,39.26,21.49,378.8,183.75,281.51,370.23,180.75,101.16,106.14,98.57,108.59,100.36,1136.84,1564.93,1296.93,1587.25,1233.28,3572.95,3953.49,4414.28
2025/6/10 0:24,59.42,60.66,47.61,70.62,8327.86,8441.74,8634.83,1121.98,1163.31,1081.26,1099.97,1093.29,1194.15,1163.84,1088.68,1217.87,1134.48,592.93,456.85,521.75,519.77,586.43,462.35,593.39,480.89,600.57,593.14,34.05,33,26.97,30.76,22.73,214.5,285.51,273.56,195.48,272.07,100.95,104.76,101.34,102.81,106.31,1546.47,1355.35,1125.54,1540.54,1468.42,1616.95,2832.95,2000.6
2025/6/10 0:24,82.18,86.5,76.17,70.55,8827.59,8129.31,8756.67,1153.62,1084.12,1180.11,1202.3,1080.98,1168.41,1191.97,1214.93,1183.8,1044.14,499.18,472.67,529.7,488.79,565.1,577.72,462.07,610.46,512.24,616.27,29.01,22.55,15.23,29.92,23.55,237.89,205.84,371.66,350,303.12,108.95,98.5,97.64,105.87,106.59,1162.13,1587.62,1592.12,1456.53,1353.53,4288.43,2387.79,1173.11
2025/6/10 0:24,89.25,77.17,62.51,57.88,8009.33,8433.62,9662.3,1055.4,1188.98,1133.07,1167.25,1198.07,1101.78,1161.73,1088.42,1125.67,1060.74,563.54,605.76,567.3,495.1,534.41,526.74,507.74,610.63,519.15,461.02,35.21,20.99,36.4,39.27,25.51,185.84,243.87,219.2,342.57,353.85,109.13,106.08,98.2,98.48,108.1,1393.46,1439.07,1597.37,1255.68,1475.3,4342.74,3752.56,2936.06
2025/6/10 0:24,95.18,94.65,83.77,84.06,8080.97,8333.18,9011.67,1148.62,1056.59,1217.28,1210.26,1101.54,1132.99,1083.31,1164.92,1047.97,1109.76,582.23,465.88,496.46,517.01,521.56,506.56,575.71,455.38,602.22,524.3,18.16,24.63,18.68,39.29,25.36,223.01,372.21,194.7,213.41,201.17,96.43,104.33,103.82,95.75,100.4,1283.97,1289.58,1161.32,1531.57,1121.51,3326.81,2854.9,3388.38
2025/6/10 0:24,103.03,43.38,53.28,76.8,7922.09,8359.24,9652.94,1199.66,1032.04,1073.96,1114.55,1118.46,1105.72,1078.94,1048.89,1187.96,1121.34,480.2,570.56,537.04,508.14,495.21,456.19,526.97,452.53,466.76,575.49,27.47,36.73,25.55,38.32,34.14,272.1,226.37,199.96,297.12,297.69,98.86,103.05,106.73,109.78,101.67,1537.9,1573.25,1317.4,1500.51,1289.39,830.11,3552.29,1336.27
2025/6/10 0:24,96.19,76.16,86.62,104.01,8174.96,9430.93,7637.61,1059.01,1090.49,1084.54,1214.26,1191.59,1190.58,1065.44,1205.51,1078.49,1153.94,574.84,615.08,518.96,533.02,482.89,485.82,468.27,547.05,474.92,515.3,25.15,21.02,24.76,23.67,33.9,226.34,183.92,298.88,254.14,234,103.9,106.99,98.61,95.23,107.13,1533.17,1337.07,1561.18,1399.91,1464.65,3384.42,1503.36,4469.66
2025/6/10 0:24,98.67,95.89,88.7,72.53,7960.74,8821.64,9650.32,1105.01,1218.92,1216.94,1102.31,1074.2,1085.57,1206.63,1209.22,1194.35,1066.91,505.85,580,464.43,611.34,474.82,500.06,586.25,612.15,617.68,490.44,38.97,36.72,35.56,20.6,22.19,251.82,258.8,339.02,253.58,295.52,103.79,98.15,95.16,98.07,109.42,1402.72,1158.84,1241.08,1120.41,1295.23,843.36,4245.82,3828.98
2025/6/10 0:24,59.33,49.15,88.59,93.64,8978.8,9009.51,9478.66,1090.06,1037.5,1137.85,1180.86,1080.36,1067.19,1175,1194.16,1079.86,1160.23,549.98,450.81,479.46,502.77,583.23,510.97,588.88,539.29,557.44,581.66,20.74,36.11,22.67,26.73,15.56,281.39,261.24,217.86,201.22,253.13,95.43,102.93,105.79,109.9,95.72,1391.09,1579.52,1574.04,1554.23,1302.56,2894.34,3340.4,1784.43
2025/6/10 0:24,53.97,41.39,41.91,89.72,8931.87,8736.23,9485.09,1066.21,1203.41,1161.15,1209.85,1119.75,1207.01,1032.48,1198.22,1075.21,1215.43,470.64,553.57,595.45,574.23,585.35,536.7,479.63,495.35,577.57,508.04,20.86,23.87,15.98,27.28,27.13,189.77,309.17,269.1,275.56,300.79,99.25,100.68,99.89,104.05,97.74,1120.13,1541.36,1347.52,1316.37,1224.63,1945,4087.39,4180.07
2025/6/10 0:24,77.35,100.89,47.02,51.07,9407.51,8540.95,8220.98,1068.14,1125.23,1067.73,1051.15,1039.93,1088.13,1180.95,1101.64,1054,1203.59,599.96,472.21,507.05,545.09,563.66,576.98,513.61,610.54,514,510.83,17.51,38.53,22.25,16.41,21.58,369.17,219.34,345.81,280.05,361.43,104.99,106.39,98.26,99.44,103.17,1297.36,1227.39,1331.17,1140.17,1447.38,1074.51,3336.12,1572.68
2025/6/10 0:24,76.56,47.13,41.57,95.87,8279.46,9578.54,9056.36,1197.84,1143.15,1147.02,1219.61,1161.72,1201.48,1155.65,1196.91,1051.8,1115.9,500.95,499.03,609.4,578.98,618.54,576.96,496.99,529.1,565.18,503.23,34.82,27.42,19.51,32.26,23.79,331.34,222.77,372.47,319.08,188.54,95.66,103.17,108.59,109.68,108.95,1325.03,1498.11,1455.8,1368.79,1429.06,1301.08,804.81,2311.95
2025/6/10 0:24,46.34,54.3,104.47,73.93,7934.44,8320.51,8863.8,1123.68,1088.59,1063.55,1194.64,1085.77,1163.17,1210.21,1083.23,1122,1156.06,464.93,477.98,571.25,460.19,535.73,485.97,453.35,557.42,528.19,574.14,30.43,24.22,30.65,23.18,16.31,317.02,365.44,293.69,251.3,317.51,107.86,102.93,96.77,100.55,102.08,1121.86,1243.46,1585.3,1184.67,1560.83,704.58,4113.37,2608.45
2025/6/10 0:24,98.24,84.49,102.07,69.16,9548.25,9098.77,7924.22,1140.24,1199.19,1100.84,1085.2,1042.08,1062.13,1180.39,1078.12,1149.98,1142.03,514.3,564.27,598.91,537.19,581.06,552.7,534.88,601.95,535.36,521.17,31.58,19.14,35.64,15.04,19.84,357.09,363.52,209.46,376.34,374.31,97.99,98.9,95.97,103.83,101.62,1546.5,1574.17,1533.65,1593.59,1413.58,2106.1,2684.89,2723.37
2025/6/10 0:24,76.84,86.71,84.05,81.41,8914.29,9306.61,7973.5,1158.78,1157.8,1205.29,1187.92,1087.01,1196.43,1081.08,1191.22,1139.01,1087.69,492.02,497.09,609.04,544.92,506.41,570.93,601.68,535.46,457.1,551.92,32.35,37.95,29.92,22.47,31.37,253.99,298.36,358.44,235.35,268.81,104.34,95.03,97.88,100.56,106.1,1333.62,1536.94,1545.21,1428.07,1574.04,1738.28,1312.54,2586.23
2025/6/10 0:24,94.76,106.15,70.96,92.47,8379.14,8513.23,7574.44,1172.31,1050.18,1131.52,1082.33,1069.52,1175.15,1209.32,1117.77,1050.26,1135.67,551.02,564.49,602.86,601.51,589.29,619.73,451.43,588,478.96,601.04,22.93,17.75,22.69,24.78,18.46,324.72,229.34,302.4,323.26,184.03,95.44,97.35,100.41,107.91,99.44,1197.2,1131.19,1474.62,1371.72,1561.42,2334.56,2955.13,2893.41
2025/6/10 0:24,59.33,68.84,56.65,47.72,7902.8,9417.1,9138.43,1093.02,1207.65,1148.01,1082.24,1078.56,1041.42,1079.73,1119.59,1087.65,1168.02,553.42,570.35,457.48,518.41,528.33,498.93,451.47,602.77,482.51,595.09,20.17,30.9,28.61,24.91,35.58,362.17,360.73,311.15,262.98,248.62,109.61,97.09,108.59,109.31,109.82,1133.06,1203.09,1332.94,1181.35,1479.51,3629.45,1345.83,2465.64
2025/6/10 0:24,50.6,106.85,66.05,92.23,8203.49,9092.41,9374.38,1188.35,1179.2,1174.6,1176.65,1089.04,1060.01,1114.26,1185.23,1030.96,1178.02,475.14,562.08,450.52,488.5,546.99,542.53,557.82,533.61,470.91,609.09,18.62,20.11,34.33,25.51,25.88,227.45,307.47,252.78,285.82,371.45,105.43,100.5,98.35,103.47,108.77,1515.29,1302.53,1291.12,1282.55,1466.29,1579.42,1591.2,913.71
2025/6/10 0:24,104.03,92.08,49.7,74.88,9258.68,7875.92,9413.58,1036.75,1121.21,1200.69,1051.86,1197.64,1030.82,1197.81,1116.08,1125.45,1041.47,506.24,470.44,490.26,501.91,466.98,481.99,498.58,486.69,479.75,554.29,32.39,36.43,29.2,29.92,28.38,278.36,281.17,279.11,312.43,307.35,102.25,108.19,97.86,97.05,100.29,1304.06,1409.76,1531.53,1428.28,1505.34,1404.53,4337.92,4292.08
2025/6/10 0:24,74.49,42.7,62.65,97.86,8036.69,9772.69,8338.42,1089.9,1156.25,1211.38,1093.31,1083.77,1080.09,1035.91,1170.29,1116.26,1213.86,552.87,516.55,484.74,521.03,524.66,499.5,494.86,518.96,602.41,570.31,20.52,32.24,21.75,15.54,37.9,327.8,231.41,212.57,313.18,359.59,99.24,101.51,98.79,107.96,107.88,1247.73,1174.24,1400.87,1177.8,1415.08,3364.95,3238.04,501.03
2025/6/10 0:24,104.47,60.29,54.07,63.52,8473.94,9752.66,8166.31,1137.21,1191.03,1098.13,1217.61,1038.22,1051.99,1168.72,1058.66,1091.98,1167.99,521.4,602.7,488.74,605.03,494.3,466.4,589.49,489.23,494.98,513.76,23.66,32.2,38.13,24.44,17.67,180.86,254.26,360.38,375.66,230.56,103.47,105.56,101.53,107.31,106.31,1309.17,1168.97,1297.23,1345.81,1387.68,4238.57,642.16,2057.19
2025/6/10 0:24,41.99,52.6,48.36,67,7592,7986.88,8130.77,1149.04,1099.29,1162.6,1090.03,1082.31,1202.67,1197.52,1147.53,1214.03,1150.32,553.65,535.82,528.54,479.28,579.92,607.98,500.14,497.31,457.07,477.34,27.7,27.8,19.49,31.59,37.04,371.04,260.01,354.2,277.9,368.63,107.58,106.47,105.66,96.07,103.82,1568.7,1127.53,1177.13,1241.78,1350.14,2131.93,1567.61,641.72
2025/6/10 0:24,96.4,91.96,88.97,62,8715.15,9519.61,9599.49,1092.72,1195.76,1085.83,1183.07,1144.8,1066.33,1125.97,1068.81,1173.44,1213.29,596.13,505.68,540.86,612.92,576.15,457.25,615.25,612.71,530.7,610.17,31.05,16.77,28.94,24.82,25.18,361.93,284.94,221.49,335.8,247.08,109.67,105.49,103.56,101.27,103.55,1373.34,1566.05,1382.77,1417.6,1425.54,3912.75,3987.7,4249.46
2025/6/10 0:24,106.23,55.91,61.74,84.61,8709.42,7743.42,9442.88,1171.6,1132.7,1205.59,1098.58,1098.21,1099.97,1116.14,1122.27,1200.59,1218.1,528.22,469.79,612.03,487.4,606.62,552.29,592.75,535.32,543.7,484.54,27.81,20.21,38.31,23.04,18.39,315.66,234.75,209.59,236.65,249.37,97.09,101.27,97.46,97.5,102.96,1436.72,1520.51,1109.81,1360.18,1511.27,534.9,1423.73,4466.6
2025/6/10 0:24,62.79,78.44,56.88,45.23,8210.85,8451.6,8484.04,1104.67,1156.49,1033.89,1079.63,1133.9,1110.59,1049.46,1110.98,1157.92,1110.51,619.77,461.26,546.02,517.5,551.59,503.47,524.41,465.99,456.25,561.61,35.28,36.64,20.37,37.8,30.03,298.99,271.89,240.89,192.8,351.23,96.81,98.32,102.73,98.7,108.01,1366.19,1554.94,1228.34,1207.28,1354.45,3648.21,3980.65,1201.37
2025/6/10 0:24,103.15,49.59,68.36,48.21,7683.1,9606.04,8552.21,1142.82,1158.01,1195.26,1198.54,1103.64,1147.35,1063.16,1189.51,1032.54,1127.77,505.46,560.84,540.46,564.12,496.35,497.71,503.68,526.36,571.71,467.91,24.36,28.12,25.47,34.75,19.39,312.35,249.87,217.15,321.28,285.22,103.99,103.62,98.26,103.56,97.2,1492.07,1252.7,1173.41,1343.77,1132.13,1127.86,2725.38,3760.36
2025/6/10 0:24,65.14,99.7,81.01,81.72,8740.24,8422.89,9214.46,1087.82,1032.76,1056.26,1115.52,1185.96,1067.06,1184.24,1034.18,1122.94,1132.04,613.96,618.74,617.35,481.32,602.38,554.35,596.92,602.85,560.12,590.52,38.91,38.11,29.46,21.31,24.87,338.52,287.1,229.07,309.44,240.61,107.55,96.78,98.84,99.97,104.27,1192.1,1378.58,1502.84,1101.71,1218.04,4312.2,1316.43,3614.42
