Datetime,P0001,P0002,P0003,P0004,P0005,P0006,P0007,P0008,P0009,P0010,P0011,P0012,P0013,P0014,P0015,P0016,P0017,P0018,P0019,P0020,P0021,P0022,P0023,P0024,P0025,P0026,P0027,P0028,P0029,P0030,P0031,P0032,P0033,P0034,P0035,P0036,P0037,P0038,P0039,P0040,P0041,P0042,P0043,P0044,P0045,P0046,P0047,P0048,P0049,P0050,P0051,P0052,P0053,P0054,P0055,P0056,P0057,P0058,P0059,P0060,P0061,P0062,P0063,P0064,P0065,P0066,P0067,P0068,P0069,P0070,P0071,P0072,P0073,P0074,P0075,P0076,P0077,P0078,P0079,P0080,P0081,P0082,P0083,P0084,P0085,P0086,P0087,P0088,P0089,P0090,P0091,P0092,P0093,P0094,P0095,P0096,P0097,P0098,P0099,P0100
2025-06-10 00:31:32,53.72,53.23,81.33,42.77,7592.92,8099.99,8488.74,1050.77,1123.29,1129.48,1204.6,1117.45,1202.55,1087.59,1163.28,1083.12,1075.46,587.99,531.9,568.71,555.41,601.76,490.44,589.14,584.94,581.76,575.43,16.77,28.11,19.29,37.89,23.77,297.44,309.21,279.85,365.26,299.59,101.02,106.53,107.14,106.14,96.37,1599.71,1110.87,1422.73,1171.59,1149.4,1535.73,4397.51,3477.69,735.29,3686.77,491.31,494.61,430.98,458.16,420.05,556.51,413.97,491.85,4121.85,2489.13,2553.81,2061.4,1816.37,74.86,64.57,76.99,67.35,72.97,214.03,258.32,215.22,262.86,291.15,3.29,5.0,0.97,1.53,3.16,4.8,4.43,4.71,4.24,4.93,93.28,14.08,15.51,31.28,40.5,15.5,88.7,77.54,34.65,66.16,14.24,10.09,6.92,26.8,27.14
2025-06-10 00:31:33,50.13,62.59,66.69,88.45,9180.09,8886.29,7523.28,1090.84,1091.77,1035.67,1132.77,1116.07,1070.63,1212.86,1173.06,1066.12,1044.15,583.69,611.55,569.35,469.7,482.32,565.87,617.94,529.37,493.0,538.8,31.83,18.53,32.84,26.14,23.2,355.87,207.07,183.52,269.02,223.21,109.34,109.2,97.94,107.69,98.68,1190.45,1473.23,1593.35,1304.48,1101.7,1371.72,3477.64,2259.01,2354.37,1301.02,436.07,414.24,547.84,471.62,538.75,418.6,421.92,460.02,2229.94,3576.14,2828.84,3763.06,3446.15,79.87,65.98,58.85,55.59,63.52,270.57,266.64,249.67,221.16,298.11,1.42,3.94,1.93,0.51,4.64,1.29,1.61,4.83,1.08,1.95,55.53,97.64,27.71,68.41,31.73,97.42,83.04,73.78,54.58,51.82,22.73,15.55,28.93,18.52,26.37
2025-06-10 00:31:34,52.51,96.98,42.98,43.32,9786.45,9291.54,9283.22,1184.46,1036.48,1061.98,1074.73,1173.55,1172.32,1172.48,1039.07,1200.34,1216.28,585.53,528.33,601.93,541.17,575.04,543.93,581.69,474.47,574.14,456.73,22.18,24.23,20.46,26.61,37.57,205.54,289.54,315.26,267.05,371.49,109.25,95.43,106.36,101.68,97.91,1176.35,1377.27,1542.35,1409.59,1238.52,3486.1,2064.68,1409.26,3362.26,4079.82,555.13,488.23,450.2,469.72,466.28,424.29,398.51,405.48,2494.83,5478.04,3919.46,1813.64,2516.82,64.59,53.42,71.76,48.36,50.19,286.91,288.64,219.34,285.75,200.89,2.22,2.05,2.81,1.98,1.79,3.11,2.96,3.45,3.2,1.67,86.17,35.32,26.03,92.36,57.92,29.4,53.7,64.59,35.05,85.31,19.27,5.4,23.07,6.04,22.93
2025-06-10 00:31:35,75.58,76.72,78.53,99.87,9027.94,8652.74,9054.02,1172.94,1061.41,1106.8,1061.65,1182.98,1131.18,1127.78,1219.85,1149.81,1172.67,482.83,521.6,568.59,519.95,522.86,591.03,463.82,610.93,589.33,596.73,33.77,36.26,16.35,24.22,28.48,370.92,374.9,220.86,181.95,189.89,96.93,95.04,98.63,97.89,105.93,1120.52,1585.07,1171.54,1198.12,1331.94,3314.5,656.79,4395.44,4355.72,4115.23,537.88,427.76,413.35,445.98,525.22,388.02,449.12,539.96,2517.29,3585.4,2972.88,4510.52,4345.26,71.74,58.77,68.51,61.66,64.59,296.58,269.44,211.52,286.44,257.34,1.94,0.14,0.42,2.87,4.24,4.5,0.73,3.47,2.15,0.69,37.82,15.2,55.58,45.88,46.14,46.16,44.21,47.12,77.78,22.48,26.33,22.69,25.85,22.13,7.41
2025-06-10 00:31:36,74.28,57.12,90.35,47.48,8724.24,9769.44,9588.69,1060.88,1184.61,1209.29,1116.2,1083.82,1073.85,1055.7,1135.47,1125.01,1130.89,528.51,539.92,593.62,519.26,527.46,579.35,497.41,489.42,593.66,612.48,37.95,19.81,30.72,20.73,33.47,275.76,287.63,180.83,245.65,373.36,99.62,99.51,100.72,105.28,96.8,1524.4,1321.82,1520.96,1531.72,1464.61,1493.04,2996.49,2184.94,2410.71,2117.04,520.56,393.22,426.39,561.09,440.64,517.89,490.51,411.01,5472.85,3031.82,4203.13,3865.01,3254.32,77.94,58.32,55.41,71.97,76.55,276.89,214.98,201.67,268.27,232.59,3.6,4.51,2.19,2.65,2.84,0.36,0.99,3.18,1.31,3.84,31.08,29.62,48.91,91.88,80.13,33.48,13.33,14.79,88.95,71.03,26.7,5.75,17.91,6.07,8.36
2025-06-10 00:31:37,59.92,54.8,59.25,103.1,9180.63,8980.91,8966.92,1035.77,1157.31,1192.63,1189.79,1085.58,1030.77,1131.72,1179.62,1116.05,1121.18,590.42,464.71,539.4,599.13,603.37,562.61,536.13,476.14,545.49,478.01,32.97,15.86,36.44,17.21,23.67,314.96,365.21,355.47,215.8,340.92,108.65,104.98,103.0,102.12,96.39,1266.86,1551.97,1579.35,1108.58,1279.99,1361.28,4331.4,2574.95,3232.73,3297.32,479.33,514.52,547.22,422.51,565.09,485.68,461.31,530.19,4129.54,1753.89,4035.08,5307.11,1763.35,75.84,51.49,70.4,78.3,74.61,221.78,259.21,239.28,227.95,258.72,0.92,2.55,2.14,4.27,2.67,4.42,0.95,1.36,0.43,4.46,16.0,75.84,65.58,98.11,91.53,13.84,94.59,56.68,88.44,42.38,12.89,23.53,16.71,29.79,18.95
2025-06-10 00:31:38,55.41,86.35,82.2,84.8,8719.31,7807.61,8874.96,1143.44,1210.69,1159.29,1213.79,1170.1,1076.71,1054.72,1036.85,1059.3,1202.79,463.77,532.58,509.27,578.42,492.56,528.86,577.82,600.5,496.7,553.87,28.31,21.97,39.85,20.21,32.05,251.64,180.17,223.65,361.17,300.61,107.64,100.88,95.13,108.27,100.79,1150.9,1503.47,1361.73,1477.1,1558.07,513.15,1769.56,1625.2,2976.07,3487.58,420.6,469.55,461.09,541.23,520.45,497.25,410.94,388.81,4041.75,2827.15,3636.46,3367.2,4106.9,52.56,66.94,75.96,76.72,60.99,214.63,259.26,220.22,209.63,203.43,1.13,2.01,3.72,4.33,0.5,3.4,1.11,1.11,2.95,2.81,89.34,65.94,55.69,65.62,24.51,71.29,53.43,64.94,52.0,20.64,19.33,10.1,29.56,19.6,23.55
2025-06-10 00:31:39,72.94,61.95,92.45,72.56,9270.0,8382.66,9360.66,1052.6,1144.31,1163.5,1127.58,1170.16,1203.36,1152.03,1045.01,1213.12,1186.93,530.91,591.56,513.84,484.88,518.24,571.93,553.61,513.56,571.27,461.77,29.93,33.54,26.47,18.82,36.53,372.75,234.82,296.09,251.37,227.5,102.35,105.01,99.01,99.12,99.98,1377.96,1291.28,1433.91,1145.37,1238.37,3650.29,1324.17,2502.47,640.62,2819.14,492.3,438.91,534.62,549.66,500.14,477.43,385.98,440.13,3939.78,2352.03,5465.75,5400.17,3248.52,50.71,49.16,64.14,60.18,54.35,225.03,211.29,214.0,261.71,264.76,4.49,3.18,4.36,4.25,2.48,1.49,0.7,0.55,0.31,4.34,11.05,77.5,59.55,66.2,97.55,11.66,17.45,76.33,45.19,19.7,23.51,16.5,16.88,21.65,11.67
2025-06-10 00:31:40,54.87,100.34,99.21,97.53,7817.88,8624.01,7915.45,1033.66,1197.5,1096.74,1121.51,1170.87,1057.64,1156.41,1033.45,1084.28,1075.83,573.0,530.51,453.97,564.4,572.05,498.0,550.49,489.86,455.55,545.11,22.39,30.0,35.43,19.67,18.52,264.07,228.2,216.42,357.27,267.01,95.17,106.23,101.45,104.45,96.14,1315.71,1482.45,1176.28,1399.28,1385.54,2676.71,609.96,4377.94,1662.25,1514.33,501.46,545.38,459.68,448.13,449.27,433.48,489.35,464.87,5066.43,1877.74,2608.07,3596.46,5385.87,74.7,49.88,56.77,49.76,63.78,273.29,218.62,230.06,291.97,216.83,3.21,2.68,2.92,2.28,3.04,3.37,1.38,1.65,3.54,4.66,25.45,27.33,62.61,93.06,58.61,53.36,92.27,13.93,90.63,47.44,21.34,9.18,23.39,14.03,7.87
2025-06-10 00:31:41,53.83,108.04,89.42,72.04,7911.14,8507.24,8080.13,1090.6,1060.03,1217.42,1099.79,1040.48,1196.64,1083.65,1171.91,1182.66,1059.66,483.54,530.39,531.03,564.84,465.42,465.02,584.06,550.28,556.13,578.98,38.18,37.74,37.72,17.09,33.34,331.21,204.24,194.88,268.18,299.41,109.31,98.53,97.32,106.0,105.13,1267.31,1160.47,1223.59,1410.49,1509.54,2713.57,2246.0,865.05,2835.16,811.49,491.87,481.71,491.75,479.51,390.97,442.55,452.13,442.06,3288.95,2699.28,2253.55,2888.61,2189.6,65.27,69.5,52.59,55.21,67.42,222.18,272.2,263.82,203.31,299.97,1.98,2.47,3.54,2.23,3.71,4.97,1.92,3.21,0.68,1.27,81.17,64.04,40.32,16.25,60.47,56.17,30.24,11.97,86.41,92.73,24.89,8.88,17.95,13.31,23.94
2025-06-10 00:31:42,95.64,72.47,67.2,74.99,9045.65,8688.36,9582.17,1079.46,1043.51,1053.64,1166.8,1072.27,1062.74,1140.57,1152.88,1185.35,1150.32,537.19,498.0,518.0,502.07,523.81,607.42,488.41,533.32,523.19,603.82,28.62,28.49,23.55,19.68,21.04,228.97,208.21,249.13,292.86,275.37,106.9,103.64,108.97,104.89,96.49,1541.05,1271.7,1104.57,1196.54,1451.25,3222.38,1919.15,3702.96,560.73,1287.73,476.27,440.67,479.64,401.54,453.49,472.51,543.03,515.26,4771.57,3915.67,2677.99,2450.64,3865.65,49.53,58.14,72.31,69.76,50.61,221.15,226.72,289.58,230.65,231.94,2.85,3.69,1.82,4.09,2.49,0.5,1.81,3.78,3.96,2.0,83.71,76.28,26.0,27.94,39.83,33.61,53.81,36.82,37.34,49.15,17.67,11.57,7.9,21.57,11.53
2025-06-10 00:31:43,78.84,76.62,97.85,76.36,7783.27,8853.61,8440.05,1064.51,1058.87,1178.89,1044.76,1071.98,1175.56,1118.9,1138.3,1116.52,1206.15,515.55,470.68,511.36,478.09,458.86,523.41,466.45,544.46,519.11,489.42,22.54,31.8,29.11,22.91,35.66,276.52,198.44,253.79,372.69,324.28,99.22,103.46,97.9,105.68,109.75,1466.41,1130.4,1280.53,1292.74,1339.6,693.69,2470.97,3479.99,4285.43,1074.55,392.91,465.14,541.53,441.38,512.4,410.04,484.8,408.97,4506.34,3934.05,5429.75,2044.54,1522.45,59.32,75.96,45.65,50.54,62.27,245.31,265.86,206.6,286.39,216.16,2.11,1.21,2.4,1.62,1.82,1.59,3.15,1.68,2.07,1.02,88.76,50.27,20.33,78.12,19.21,27.57,42.15,78.03,87.6,95.17,10.56,28.92,9.31,17.92,23.88
2025-06-10 00:31:44,68.06,58.49,101.54,41.3,7910.73,8124.83,9375.96,1078.23,1152.25,1212.53,1114.49,1105.94,1047.49,1193.36,1149.64,1102.93,1165.12,535.72,451.85,534.3,539.97,531.22,553.77,558.79,492.22,598.15,498.45,34.32,21.71,39.18,35.49,37.07,372.86,222.33,324.73,206.58,272.35,95.61,98.1,103.99,105.04,103.76,1325.54,1114.28,1274.28,1456.53,1202.9,2602.35,2731.07,3517.35,1502.13,3303.4,396.59,569.36,482.8,536.91,396.9,468.79,439.53,527.32,4691.57,4988.81,3618.32,2770.9,5301.31,66.78,60.84,72.12,55.43,45.54,260.74,299.48,263.19,212.63,262.84,2.57,3.58,2.74,4.12,2.16,3.09,3.73,1.28,3.91,4.53,17.68,63.78,35.85,12.59,57.11,35.32,22.5,98.78,78.08,76.26,11.97,17.26,23.73,16.25,14.34
2025-06-10 00:31:45,66.02,42.32,75.29,79.47,9394.5,8192.52,9610.86,1054.11,1077.93,1091.42,1141.51,1124.97,1151.98,1191.95,1119.89,1066.96,1074.05,538.44,523.09,574.56,467.57,593.68,495.0,527.59,460.93,556.98,493.01,37.83,24.63,29.7,26.92,27.87,303.73,315.77,319.51,230.46,306.44,100.03,104.35,99.86,99.16,101.25,1301.42,1488.4,1590.22,1177.75,1525.4,4427.83,1862.7,3194.06,2315.81,2859.3,385.63,523.13,399.02,404.22,478.85,493.97,457.73,471.44,3995.97,3581.73,2785.92,2439.54,1518.86,79.34,48.3,60.81,77.26,62.62,297.59,243.49,259.51,242.79,258.69,1.24,3.12,1.34,1.4,1.74,4.49,4.94,3.96,4.52,4.99,67.07,20.9,20.91,50.91,73.01,37.65,41.17,55.96,74.27,86.93,10.12,7.13,17.0,25.79,21.08
2025-06-10 00:31:46,88.69,80.79,78.69,106.18,7637.69,8443.54,9292.88,1099.53,1072.26,1039.83,1087.03,1085.9,1030.98,1204.01,1030.15,1063.62,1146.26,498.74,479.99,473.64,522.99,479.89,586.25,479.88,539.46,460.84,552.57,35.41,36.12,27.64,17.22,34.01,285.41,316.06,277.15,306.97,252.9,107.41,106.73,107.37,104.08,102.53,1567.51,1418.77,1299.76,1565.23,1475.85,4063.39,3926.72,770.87,3410.81,1382.63,502.01,417.01,450.55,502.69,425.92,525.81,466.05,401.77,4904.31,4297.11,1721.01,4512.37,3910.03,56.71,67.47,76.38,47.67,49.4,253.29,242.17,213.9,285.87,281.5,3.35,2.8,4.2,0.52,4.52,3.17,1.04,3.47,4.56,1.09,46.16,45.94,80.34,85.66,80.14,91.29,53.96,97.99,29.99,95.88,8.59,23.19,24.82,22.8,22.4
2025-06-10 00:31:47,62.35,60.77,102.79,49.06,8822.77,7965.16,9580.5,1182.85,1114.82,1118.27,1143.31,1183.79,1109.81,1145.79,1090.52,1118.39,1054.83,493.01,598.74,509.76,559.71,593.22,563.43,451.35,498.98,583.39,566.74,26.78,16.94,37.49,24.77,30.23,238.45,280.12,330.46,330.24,200.31,108.74,107.67,101.36,104.7,107.03,1400.32,1371.82,1274.46,1294.88,1441.69,1116.15,4457.01,4230.46,1332.81,2967.9,404.98,419.46,522.28,381.08,530.42,436.44,557.34,385.06,3857.9,4184.8,3970.05,2734.09,3794.4,45.08,51.59,59.91,78.67,46.38,241.7,274.77,295.27,274.08,205.23,4.49,0.76,1.32,0.56,3.48,4.43,4.68,4.94,3.75,3.56,78.07,24.4,74.5,66.82,30.62,32.1,27.49,41.95,70.75,17.29,18.82,11.74,11.46,19.14,6.57
2025-06-10 00:31:48,81.06,52.95,70.54,72.73,9360.87,9409.24,9118.92,1186.71,1172.75,1174.53,1154.62,1164.96,1131.81,1082.41,1117.04,1155.22,1037.65,557.02,565.33,509.18,564.82,556.61,591.44,556.46,525.86,513.94,474.5,37.78,21.5,38.48,38.68,19.0,364.9,365.77,218.7,289.42,260.89,103.49,102.02,98.37,96.57,104.46,1474.42,1496.06,1505.5,1530.8,1195.26,3454.64,4015.96,3905.49,1694.79,1034.26,457.17,487.5,534.56,497.56,499.21,551.42,443.89,412.79,3251.58,5432.63,4990.58,4516.15,4207.07,77.8,53.29,70.68,52.76,68.78,243.91,277.42,293.92,226.81,246.77,0.48,3.25,0.79,0.53,0.33,1.06,0.69,3.49,4.1,4.55,67.21,72.09,64.62,36.9,32.26,97.7,35.73,17.76,48.67,81.67,18.93,9.51,12.41,22.7,5.39
2025-06-10 00:31:49,101.46,50.0,58.48,59.57,9258.53,8085.37,7736.3,1184.75,1030.82,1049.37,1030.39,1042.21,1145.72,1194.7,1199.37,1103.35,1200.45,492.62,549.51,590.27,472.58,619.45,545.11,520.91,475.14,588.8,546.66,18.32,17.15,36.52,17.8,24.18,334.59,292.02,320.19,267.74,276.79,108.4,97.66,100.72,101.8,103.98,1469.16,1514.41,1175.75,1528.25,1557.76,2891.51,2048.73,2355.02,671.16,2475.85,389.73,514.6,427.62,404.25,490.83,557.06,401.74,466.87,4276.17,1773.05,4938.19,5005.06,3660.55,59.58,62.54,65.52,74.02,59.23,201.83,239.1,220.02,267.39,228.06,1.76,2.0,1.74,3.14,3.7,1.48,3.66,3.41,3.73,3.7,92.24,52.53,74.0,15.84,55.39,43.84,11.37,99.21,67.73,45.54,15.0,28.03,18.56,14.11,20.52
2025-06-10 00:31:50,75.36,105.08,53.18,74.83,8466.13,8326.97,9280.29,1125.0,1159.84,1037.15,1128.77,1095.04,1129.25,1081.48,1055.01,1124.86,1121.4,528.17,515.85,547.89,559.24,563.58,564.89,567.51,600.57,512.34,541.33,34.1,16.44,37.45,25.41,24.08,308.7,354.78,295.72,206.95,315.18,102.44,106.65,108.79,105.13,97.73,1189.61,1184.29,1187.89,1282.41,1128.11,2952.77,1008.18,906.91,854.37,3149.05,387.65,544.37,566.52,432.1,528.81,569.63,390.96,443.66,2081.16,1751.6,2207.29,4219.56,2158.91,69.21,76.25,64.24,54.91,65.2,250.53,254.54,201.72,285.29,209.26,4.62,0.83,2.19,3.81,2.83,1.46,1.7,1.15,3.33,1.71,72.47,57.66,72.36,90.29,12.44,99.3,72.96,83.88,75.26,26.52,22.24,29.51,12.17,6.82,24.92
2025-06-10 00:31:51,62.94,48.43,45.23,59.2,8484.49,8602.24,8524.14,1033.51,1204.52,1112.14,1105.71,1064.64,1126.93,1151.43,1089.94,1188.48,1076.85,489.97,483.19,555.91,508.42,603.36,590.66,581.73,467.85,480.62,463.64,24.31,30.12,36.94,35.41,37.24,256.86,206.86,290.18,187.32,352.15,102.68,95.98,109.75,98.97,104.89,1527.16,1376.84,1149.53,1335.95,1433.67,4254.49,3345.86,2068.52,1551.43,3400.19,444.12,545.62,400.16,382.25,475.14,429.21,450.28,461.66,4825.83,3766.87,2831.05,2881.59,2257.97,47.66,58.78,46.21,47.39,46.1,228.33,217.38,241.97,296.67,246.85,1.4,4.76,0.3,0.74,1.97,3.86,3.68,2.97,2.24,4.13,48.68,80.5,34.66,31.04,98.11,94.62,41.41,94.67,59.23,10.27,19.21,29.26,22.82,27.61,11.05
2025-06-10 00:31:52,46.25,93.17,88.07,77.7,7605.95,9027.23,8660.66,1113.79,1121.4,1162.98,1090.35,1059.63,1151.63,1161.4,1179.15,1074.57,1154.07,506.61,513.11,565.11,617.42,602.48,510.8,600.74,486.11,525.99,599.09,25.84,18.39,18.48,31.1,39.33,200.03,310.9,202.36,211.07,215.03,106.0,100.24,104.11,101.46,103.98,1187.85,1557.92,1204.84,1124.57,1454.64,1297.75,2772.57,1909.13,3435.68,1564.09,516.72,521.06,539.37,489.7,471.03,532.85,547.67,442.78,4975.8,3071.78,4066.02,2918.39,2148.89,49.49,65.26,73.64,75.14,64.67,287.57,216.14,298.16,238.89,210.91,1.36,1.11,3.45,1.57,2.69,0.5,3.65,3.28,4.03,4.77,66.95,29.89,47.89,37.21,22.22,77.95,99.05,11.55,30.43,96.47,15.67,23.85,18.63,14.0,16.62
2025-06-10 00:31:53,74.65,109.49,79.78,107.51,8611.04,7756.63,8840.06,1041.44,1163.17,1040.29,1051.09,1194.44,1052.95,1110.4,1147.17,1209.24,1203.41,566.4,512.23,463.49,573.12,488.72,493.25,511.64,582.04,455.23,608.53,38.93,23.06,39.38,32.68,34.69,207.76,347.75,267.03,257.74,230.27,103.37,108.27,100.38,105.56,97.33,1323.48,1224.28,1535.89,1128.56,1505.72,849.1,1057.89,3417.32,4353.83,2486.52,386.14,442.34,530.72,413.94,484.34,564.95,569.27,398.44,1667.43,2059.63,2356.86,1628.98,3565.73,56.82,68.98,76.15,61.86,57.02,243.23,292.97,291.88,223.7,269.48,4.02,1.96,0.45,4.5,3.58,1.62,4.15,2.47,1.23,1.87,68.68,13.4,58.88,80.36,11.09,59.52,81.19,79.23,76.51,90.83,19.63,13.28,6.36,18.18,8.15
2025-06-10 00:31:54,43.51,84.83,63.73,84.09,9764.4,7903.02,9182.4,1031.98,1063.97,1060.7,1176.62,1173.45,1071.11,1072.36,1116.36,1127.97,1039.45,460.5,571.79,518.45,615.38,457.8,523.76,531.29,617.58,489.71,478.03,15.34,18.29,37.91,25.02,16.82,214.17,222.95,307.92,285.76,302.74,97.6,97.16,99.34,99.48,108.19,1159.65,1185.32,1477.18,1437.25,1314.16,1071.6,2466.25,3570.99,962.0,1538.05,544.62,384.62,461.65,500.47,472.09,558.72,438.22,439.96,4785.47,3662.59,2548.32,5163.33,2557.28,78.67,64.7,62.32,57.13,61.03,287.73,250.22,283.42,208.38,243.88,1.35,4.99,1.19,3.39,3.36,2.8,3.11,1.92,2.41,4.04,12.25,77.66,93.42,45.26,31.13,81.23,98.97,43.39,40.11,71.81,28.17,26.2,20.99,27.6,25.88
2025-06-10 00:31:55,87.76,41.18,61.17,54.41,9425.28,7920.42,7846.26,1167.53,1100.91,1058.6,1198.71,1045.96,1142.18,1095.1,1217.31,1212.64,1141.33,532.98,604.92,557.23,603.84,492.08,569.19,492.85,481.26,548.43,550.86,15.64,33.11,35.01,20.57,24.68,265.73,209.25,366.25,353.61,377.73,108.85,109.86,95.22,97.52,105.69,1299.37,1468.83,1260.98,1576.09,1406.38,3408.12,1081.5,1910.42,2001.46,2319.89,562.58,536.88,456.77,489.86,491.12,380.3,435.09,421.85,4200.3,5454.75,2148.75,2884.41,4721.84,72.7,58.96,72.21,63.69,49.21,258.44,294.63,209.5,243.63,224.07,4.88,1.69,0.8,2.58,0.73,4.51,2.66,4.57,0.14,3.47,35.99,86.31,52.41,96.71,31.45,52.73,64.77,22.06,82.82,35.61,11.72,29.58,23.24,7.28,11.45
2025-06-10 00:31:56,70.96,102.9,42.39,45.42,9552.31,8316.62,8804.76,1068.97,1212.17,1115.35,1055.56,1137.52,1104.25,1217.38,1031.26,1117.52,1080.68,541.26,578.36,555.27,461.26,454.4,474.33,536.36,538.83,528.21,459.03,21.89,37.77,22.49,26.83,36.49,325.75,299.46,215.82,194.42,300.3,97.83,108.95,96.98,95.88,105.95,1307.45,1461.84,1363.55,1342.96,1269.21,4493.53,2411.32,3302.87,2906.99,1763.92,442.26,426.34,493.56,469.33,509.28,461.26,470.91,411.31,3212.27,3782.86,4699.02,5222.99,2950.09,57.79,63.01,65.88,78.93,64.99,243.66,258.52,273.6,203.33,236.31,2.78,3.64,3.42,2.06,4.62,0.47,3.87,4.62,1.86,0.18,81.72,25.43,92.98,84.05,15.21,11.59,67.76,34.23,66.91,38.29,21.93,17.39,14.02,24.85,26.79
2025-06-10 00:31:57,109.89,105.09,62.23,49.4,9544.9,8722.59,8501.74,1096.95,1053.78,1205.08,1171.49,1139.79,1116.31,1216.55,1217.17,1152.85,1154.56,574.02,463.36,562.57,537.43,489.1,588.8,466.38,527.02,576.85,546.81,23.75,33.42,32.35,32.27,38.42,373.11,292.67,301.44,196.56,251.42,105.49,99.96,100.02,95.89,102.33,1590.08,1478.1,1590.5,1275.38,1508.17,4041.67,4085.9,772.51,3644.34,3862.13,444.96,500.55,414.06,518.01,443.2,480.48,541.72,410.94,3590.35,5428.22,5308.02,4364.02,1810.17,47.67,62.34,79.48,69.43,61.9,206.93,270.15,229.98,230.9,276.75,2.43,1.52,4.92,0.56,2.44,2.95,1.73,0.27,4.33,3.23,96.1,29.58,24.38,35.78,35.42,83.49,33.61,75.06,36.79,49.26,17.31,23.74,16.32,8.64,9.06
2025-06-10 00:31:58,101.39,78.74,107.65,107.7,8152.82,9792.9,8630.77,1188.29,1121.04,1100.71,1156.65,1064.36,1106.93,1068.17,1178.49,1219.18,1187.99,496.32,529.51,537.17,475.28,534.34,469.2,598.05,593.07,562.87,586.48,31.57,24.16,28.04,33.08,20.4,300.01,310.35,371.59,273.84,182.28,103.03,108.36,104.96,105.98,95.59,1533.15,1366.68,1335.98,1254.49,1283.78,3239.57,548.59,2218.92,2471.25,3582.02,511.89,384.13,548.2,538.63,440.45,465.31,420.54,453.8,4893.77,2653.99,1953.86,3532.56,4364.61,68.12,70.99,68.84,74.56,61.98,250.51,293.98,202.91,251.8,270.13,4.89,3.97,1.96,4.47,0.33,3.87,1.46,1.84,1.0,1.78,11.47,83.15,18.68,61.38,99.37,16.84,99.31,98.42,68.36,82.44,12.99,11.68,23.7,24.29,25.52
2025-06-10 00:31:59,60.26,92.12,67.8,71.0,7681.94,8184.03,9333.31,1100.08,1094.94,1080.24,1093.27,1209.91,1199.9,1116.05,1033.39,1168.56,1034.91,614.78,595.1,451.94,477.66,614.87,593.08,576.23,524.58,607.88,554.91,28.36,18.84,33.79,28.77,17.78,369.76,352.51,340.24,183.82,186.9,100.0,106.26,99.03,103.49,103.74,1420.18,1305.48,1111.78,1174.1,1481.79,4136.22,680.81,1010.77,1443.31,2622.26,499.34,491.67,541.67,468.76,469.4,492.09,390.84,400.92,4597.06,4618.2,3183.69,5352.03,4485.66,51.26,47.08,52.2,69.4,45.32,286.62,206.74,268.29,289.96,284.21,3.38,1.39,4.91,4.97,1.68,1.11,0.64,3.84,1.11,2.89,23.76,85.72,82.16,51.34,58.25,18.63,34.08,17.1,18.8,93.51,14.07,15.66,25.42,16.93,11.69
2025-06-10 00:32:00,63.22,105.58,67.08,59.03,8158.51,9790.9,8381.62,1134.9,1140.11,1219.36,1076.12,1162.32,1106.65,1209.22,1133.65,1148.43,1085.49,531.36,575.89,491.45,457.45,496.48,608.43,616.98,456.42,469.07,455.14,30.59,29.58,27.25,31.22,26.79,358.57,218.4,189.05,187.39,291.42,104.92,108.95,109.79,98.37,100.63,1165.77,1160.49,1145.59,1324.24,1276.07,3801.12,1954.65,1738.05,1020.42,3310.63,383.14,464.71,407.79,444.11,405.39,403.13,490.94,563.32,1766.16,4597.86,4799.01,2732.25,1511.71,78.33,79.14,75.82,48.75,76.88,229.44,246.58,221.15,281.45,201.63,0.54,4.63,1.93,0.26,4.8,0.64,0.57,4.02,1.97,4.78,63.94,13.91,63.27,84.44,73.49,23.47,27.31,64.07,47.93,16.99,18.76,15.74,14.66,29.32,8.67
2025-06-10 00:32:01,67.32,107.23,106.53,64.49,8375.45,8193.72,8733.91,1040.3,1077.71,1126.6,1207.55,1046.9,1094.31,1105.94,1094.31,1134.54,1176.87,472.78,488.98,549.07,452.21,589.3,518.91,560.81,499.92,550.86,590.44,24.55,39.57,22.22,39.77,38.78,256.17,374.32,344.71,337.29,232.83,101.23,107.2,99.26,100.36,101.29,1272.41,1266.53,1278.11,1488.75,1112.0,2212.19,2685.57,2341.42,1529.93,2317.68,415.84,446.83,469.59,504.86,550.6,509.03,398.7,412.11,4955.18,4631.67,2319.26,3201.63,5232.18,59.9,57.76,76.05,78.42,71.7,287.18,228.01,277.68,231.84,231.59,1.88,2.84,2.07,0.52,4.79,2.65,1.28,3.33,1.47,3.21,88.37,21.75,78.16,99.83,56.41,47.17,92.47,89.61,37.14,80.0,21.06,13.0,23.33,6.26,20.22
