,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2025/6/11 15:00,44.57,101.35,47.23,57.14,7718.44,7980.42,8559.34,1124.05,1114.4,1176.31,1060.15,1184.58,1147.07,1207.36,1111.17,1088.8,1205.7,479.61,598.99,516.61,498.55,518.5,617.84,528.14,585.36,513.35,487.02,15.03,16.09,28.1,23.51,18.56,186.81,372.5,308.29,285.94,371.75,103.39,98.89,101.43,105.6,95.29,1201.6,1106.53,1596.02,1118.1,1532.91,4396.65,673.13,1809.32,3864.09,2267.11,386.91,413.57,473.92,525.06,390.98,487.74,392.74,500.19,3660.89,5473.32,2573.26,4923.89,5198.17,50.77,64.31,45.58,62.59,78.58,202.99,220.24,241.86,272.93,238.38,3.19,2.22,1.62,0.15,1.69,1.99,1.96,3.76,4.26,1.76,46.14,91.2,30.01,82.28,38.57,87.68,31.39,29.39,24.02,59.95,19.11,16.47,27.44,17.87,26.21
2025/6/11 15:00,97.14,94.07,42.25,92.78,9613.29,8311.97,7945.45,1068.88,1098.65,1178.78,1209.8,1052.98,1120.92,1101.2,1081.8,1166.12,1035.18,580.83,534.12,552.73,551.9,574.41,450.07,535.44,538.29,604.3,577.3,20.39,31.28,32.52,17.2,35.69,322.02,209.36,284.99,338.62,199.61,99.02,104.21,107.33,102.46,97.89,1315.84,1226.25,1185.69,1182.6,1421.89,3096.52,3839.58,2513.68,807.93,2651.49,550.48,512.98,380.41,556.87,399.33,501.22,559.39,537.67,3583.73,2853.57,1923.34,4043.6,2524.47,49.23,77.72,77.05,66.83,66.55,233.67,253.19,294.27,272.56,224.49,1.99,0.42,4.05,2.93,2.39,4.93,1.37,2.35,2.89,4.65,52.28,15.85,48.26,60.67,63.29,24.16,45.62,20.43,61.42,27.39,29.58,13.47,6.23,28.42,7.15
2025/6/11 15:00,68.26,71.8,68.34,59,8432.3,7973.01,9217.68,1088.23,1120.64,1045,1042.99,1159.43,1082.49,1061.35,1059.14,1205.24,1215.96,575.75,591.13,546.01,619.63,530.49,515.55,512.63,487.82,591.79,497.46,34.55,30.42,34.82,30.21,18.06,250.4,364.74,304.66,305.69,372.91,97.11,96.68,95.21,109.57,101.06,1387.87,1487.63,1114.74,1551.23,1118.18,4112.79,890.56,2971.93,4438.91,644.65,547.01,462.76,488.36,497.09,563.25,495.59,388.02,509.3,2336.13,4285.86,3928.44,3753.02,1530.27,58.66,53.55,49.1,64.57,78.04,226.45,262.42,275.6,268.7,293.53,2.46,3.31,1.08,3.94,1.83,4.98,3.93,3.16,0.74,2.76,53.36,93.75,66.62,51.67,88.15,19.39,94.25,81.32,14.22,81.53,26.07,10.4,23.56,26.54,16.47
2025/6/11 15:00,102.28,78.39,48.58,84.89,9002.64,8547.91,9644.53,1186.29,1059.61,1117.21,1187.56,1145.43,1203.56,1094.88,1218.66,1067.5,1118.67,497.98,534.92,459.36,597.94,602.62,533.33,575.44,599.11,578.56,480,25.64,21.12,34.19,31.3,20.75,275.41,225.33,205.56,251.49,319.02,107.88,104.69,106.53,96.32,105.33,1422.55,1250.63,1196.72,1543.44,1187.34,2549.04,3495.93,3157.41,4091.98,1583.48,407.23,413.22,458.56,562.31,521.32,504.93,522.51,521.15,3754.07,4126.63,4351.91,4003.01,3758.93,59.37,79.9,69.2,77.48,60.51,214.66,232.8,236.82,265.08,292.77,0.73,3.96,2.44,2.57,4.92,3.97,1.34,1.18,1.77,4.16,16.87,68.72,43.15,12.89,89.88,89.64,95.49,23.23,94.37,29.76,21.2,13.39,17.69,19.39,23.1
2025/6/11 15:00,86.34,49.55,73.88,41.25,8317.95,8469.22,9332.51,1055.55,1208.71,1188.94,1194.21,1137.15,1048.04,1177.5,1123.69,1218.9,1195.98,531.67,458.2,504.03,613.5,579.98,600.02,607.86,572.54,507.99,529.27,31.97,35.13,32.96,35.6,21.97,366.53,202.63,343.74,333.43,306.97,102.27,104.04,98.37,106.56,107.29,1140.81,1382.42,1550.91,1234.58,1484.57,4387.18,1103.75,3110.54,754.44,1676.75,499.83,409.81,565.52,525.83,503.74,499.88,459.05,539.18,2659.44,3968.13,1579.98,4727.36,5093.87,66.77,57.69,63.89,62.18,63.84,277.64,226.6,272.16,209.04,219.25,1.51,2,1.97,0.45,2.01,3.74,3.96,3.06,3.57,0.6,21.51,81.75,67.94,39.9,47.97,64.04,58.86,14.28,78.05,57.43,14.66,13.01,17.01,25.29,16.44
2025/6/11 15:00,102.93,84.59,98.42,89.95,9466.52,8982.58,9137.26,1137.32,1203.69,1031.89,1191.26,1172.6,1131.91,1103.15,1134.68,1048.82,1162.38,476.58,610.21,567.65,548.78,579.55,454.61,536.53,525.23,591.14,612.2,22.17,34.71,36.19,36.47,25.07,253.1,246.64,216.68,323.83,365.28,102.37,103.39,101.2,95.79,100.91,1488.94,1233.21,1213.01,1147.24,1449.13,3418.98,604.26,716.13,1234.21,1050.24,428.87,444.91,519.78,540.89,422.23,493.56,412.94,401.43,3650.97,4508.22,3306.73,4721.2,3972.44,62.4,49.61,50.11,50.8,53.97,267.97,282.55,230.06,205.22,238.37,4.76,1.18,4.15,1.57,3.67,4.34,3.51,0.19,1.78,1.54,94.01,75.14,57.77,98.22,16.41,10.2,58.81,89.95,32.51,89.44,26.71,22.55,24.27,21.37,23.83
2025/6/11 15:00,98.29,40.4,92.49,49.35,8837.51,9388.02,7593.73,1088.86,1163.24,1085.58,1099.12,1134.86,1185.55,1077.63,1126.64,1068.19,1063.49,546.52,601.36,497.55,489.9,573.36,608.64,453.26,530.11,482.46,486.56,18.04,33.49,21.38,16.43,15.01,182.4,194.74,184.21,249.9,292.85,103.28,105.48,106.12,99.82,99.39,1294.19,1174.15,1265.95,1127.94,1135.97,1151.35,2792.95,1116.56,1332.77,3343.48,537.69,435.68,392.47,550.75,432.97,501.53,468.8,531.76,4239.75,2407.21,2290.97,3604.74,4931.93,67.72,56.28,45.07,46.25,57.57,282.2,263.36,248.33,276.56,273.28,4.08,4.27,1.81,1.49,2.62,1.18,4,1.81,1.09,3.46,49.49,44.05,11.27,74.03,78.77,45.41,95.97,85.01,32.98,40.97,28.84,26.29,8.99,11.67,9.88
2025/6/11 15:00,108.14,89.1,105.79,105.12,9472.55,9698.83,8706.98,1217.52,1195.85,1070.61,1183.56,1210.73,1140.59,1142.57,1136.16,1086.69,1197.22,478.86,507.71,468.98,467.74,526.65,530.75,484.45,545.85,451.91,586.41,34.77,29.41,39.38,17.78,31.69,267.07,287.18,345.13,349.52,193.49,107.07,108.89,108.59,100.03,104.76,1353.47,1489.14,1215.62,1198.49,1108.84,1119.61,3391.9,2293.85,2364.5,4482.5,415.17,549.35,423.09,513.67,473.5,381.96,534.77,511.96,2766.38,3403.91,4749.22,4502.49,2428.5,59.94,76.21,75.93,59.88,79,253.95,296.01,280.19,208.91,218.35,2.7,1.14,3.2,4.54,1.23,0.12,4.79,0.22,3.19,2.58,86.97,92.49,10.26,60.13,95.19,85.55,30.33,58.44,80.85,62.73,12.69,14.71,8.56,28.43,5.52
2025/6/11 15:00,78.23,83.68,76.59,50,8302.27,9480.73,9708.28,1062.7,1036.11,1039.27,1152.49,1043.5,1216.71,1114.54,1146.93,1211.05,1208.74,532.92,453.38,515,482.14,559.59,556.06,545.98,591.36,522.94,522.6,23.3,34.32,32.97,25.16,20.77,288.86,267.04,256.96,211.2,357.37,109.37,96.88,103.86,100.43,96.62,1420.78,1367,1147.32,1374.67,1218.47,3146.66,4377.68,3930,3301.5,1630.96,459.56,481.67,563.81,533.36,456.15,467.34,562.2,473.32,4415.78,3826.36,2109.58,2913.28,3306.87,72.08,74.45,60.85,60.15,67.17,202.6,200.52,220.51,238.6,222.97,4.16,3.04,1.5,2.88,0.69,3.51,0.97,1.31,1.36,3.91,40.33,64.67,80.02,14.96,98.62,48.86,18.26,14.38,88.52,88.29,9.65,29.06,19.24,10.94,18.76
2025/6/11 15:00,99.82,57.92,98.49,67.95,8381.44,8203.55,9169.73,1189.72,1114.3,1039.84,1070.47,1068.17,1156.65,1093.17,1174.27,1186.3,1039.97,572.88,604.8,575.09,609.47,554.65,465.06,492.02,480.32,478.85,585.77,23.39,22.5,16.73,24.55,32.34,321.61,231.83,289.51,205.95,257.81,106.03,104.78,108.31,109.12,104.68,1256.1,1273.3,1387.73,1426.15,1143.61,2672.08,2960.6,3971.47,1825.06,1005.88,486.6,542.23,455.71,449.56,489.14,451.71,431.09,473.35,5088.85,5332.38,3903.63,3645.66,3776.32,62.24,52.87,58.9,50.9,60.96,228.98,284.77,295.25,210.5,269.04,3.51,2.42,1.22,0.56,1.41,2.52,2.13,4.4,4.81,2.97,74.74,59.37,62.96,12.27,32.85,29.97,45.91,15.9,43.05,40.08,21.71,10.83,12.67,21.77,18.75
2025/6/11 15:00,80.02,50.53,78.96,81.64,8594.52,7502.86,8590.83,1039.15,1066.33,1126.71,1060.8,1161.06,1107.23,1208.12,1146.85,1136.36,1215.64,487.87,479.75,529.86,499.34,534.97,456.57,508.52,490.98,610.33,494.61,29.67,20.46,17.9,39.99,39.32,258.46,194.69,371.59,308.84,243.1,108.53,95.81,101.49,101.19,109.82,1306.64,1152.38,1187.63,1340.39,1152.08,4310.53,4172.93,2285.06,3649.37,1337.91,465.49,479.92,431.63,548.65,539.83,520.5,399.73,553.22,5218.73,3447.07,3633.71,3867.28,3276.27,58.5,69.65,62.9,59.06,71.35,235.69,295.8,257.49,260.8,253.07,0.91,1.6,4.3,4.72,1.48,0.33,0.94,2.41,3.21,3.37,73.54,95.62,15.97,44.82,38.26,76.53,52.89,36.85,71.93,62.13,25.78,14.36,10.03,14.32,26.01
2025/6/11 15:00,55.62,105.6,59.41,79.35,8565.04,8630.06,8523.86,1054.39,1157.7,1075.22,1037.81,1190.13,1081,1033.26,1065.06,1050.38,1155.6,590.94,566.1,505.54,451.56,550.45,606.27,565.96,463.46,533.64,542.71,35.07,15.81,27.2,18.96,24.93,271.77,369.78,346.95,235.94,302.36,98.19,108.48,101.52,109.83,97.56,1217.6,1229.08,1593.97,1569.8,1436.1,2152.41,3655.61,2220.92,3463.39,2843.28,540.77,567.39,568.12,419.86,477.15,564.22,444.73,380.05,1917.15,5038.36,2221.88,2449.43,3036.85,55.2,68,54.65,52.34,76.92,239.99,247.63,290.89,228.85,230.74,2.93,1.01,1.23,1.21,3.69,0.31,0.13,1.3,0.42,0.15,76.79,22.21,84.24,47.49,55.17,56.84,46.91,98.46,29.13,62.19,18.81,20.43,17.64,17.59,29.17
2025/6/11 15:00,90.67,75.48,75.86,108.78,8200.13,8380.82,9048.64,1078.87,1125.29,1086.99,1088.5,1170.46,1141.11,1048.1,1190.73,1111.6,1169.66,480.09,605.78,450.07,471.96,525.26,584.2,611.3,468.55,568.16,454.57,17.08,17.26,17.21,16.19,16.95,259.37,322.19,375.67,264.39,266.22,107.41,106.98,100.64,96.68,108.29,1484.2,1399.92,1337.74,1548.31,1125.93,3302.81,1387.24,2318.6,1310,2879.49,457.09,450.83,504.85,513.18,382.02,390.91,564.12,428.84,4838.65,2801.73,4973.1,2446.44,3003.7,72.66,72.96,73.98,60.34,47.59,290.28,284.51,266.32,221,258.46,4.13,0.64,1.82,3.66,4.11,2.84,1.36,1.61,1.79,1.33,57.72,36.69,82.4,11.89,93.76,46.31,73.99,40.06,46.86,33.06,22.72,7.74,27.82,10.85,27.85
2025/6/11 15:00,67.78,100.5,80.31,95.96,8511.75,8540.79,8369.37,1149.89,1042.85,1159.66,1061.31,1150.28,1038.84,1187.31,1158.67,1052.23,1205.49,527.13,498.05,586.95,478.97,595.39,567.72,540.29,516.01,482.06,534.29,21.78,25.46,32.29,39.05,28.47,239.95,200.91,189.13,327.38,377.07,97.93,104.18,102.2,107.09,109.01,1271.48,1177.26,1279.44,1242.88,1193.53,1001.46,3450.48,762.39,857.7,3039.22,401.92,400.87,495.29,385.31,516.26,458.31,425.25,491.03,3388.21,2380.75,4575.11,3104.33,2280.63,54.78,71.7,66.02,67.08,63.47,256.81,239.16,295.01,201.21,265.7,1.14,4.62,0.42,3.18,3.14,3.55,3.81,0.3,4.59,4.38,99.31,10.47,79.47,91.34,40.8,41.75,28.51,81.57,41.88,68.37,5.33,7.72,5.17,29.19,19.2
2025/6/11 15:00,78.26,56.96,48.98,106.13,8638.27,9749.21,8181.72,1195.1,1162.72,1173.3,1047.89,1170.75,1110.83,1066.33,1101.8,1061.58,1198.84,536.89,487.37,462,454.64,589.56,554.46,611.75,555.39,606.13,527.42,25.34,16.56,15.49,18.36,36.49,376.56,277.39,266.85,298.77,213.36,97.36,95.75,96.68,105.99,109.5,1298.72,1182.69,1470.96,1577.1,1411.55,3790.68,2173.54,2875.79,806.9,3608.52,413.59,434.03,423.1,497.62,468.95,396.52,471,498.85,1712.52,3780.45,1596.75,5316.79,3459.6,49.44,56.69,53.84,58.63,70.17,270.31,224.03,293.69,231.19,200.36,3.72,0.81,4.64,1.64,3.39,3.07,2.9,0.79,3.07,1.5,26.95,10.53,60.87,79.8,60.33,48.03,39.05,77.6,67.51,45.15,7.07,11.22,12.19,10.84,16.24
2025/6/11 15:00,107.72,40.04,44.85,50.85,9762.87,7965.44,9710.01,1155.46,1050.46,1167.69,1125.4,1146.96,1110.5,1189.11,1126.6,1162.84,1190.36,455.23,522.23,608.9,486.44,564.11,544.37,562.48,534.97,592.82,564.82,29.78,39.99,38.64,20.81,19.8,262.08,262.17,373.76,253.19,366.19,102.46,98.27,102.03,105.67,104.92,1218.52,1590.05,1297.58,1584.24,1328.9,2324.39,2471.6,4392.23,2888.95,2919.59,490.51,462.17,501.44,410.54,553.7,384,481.99,457.96,3502.8,2583.89,3132.3,3942.4,3224.07,51.32,46.35,78.2,74.62,77.12,234.3,292.51,214.5,215.94,229.04,0.82,3.51,0.84,0.11,3.04,3.3,2.68,2.76,4.84,1.9,19.91,60.47,17.96,56.57,73.44,83.81,80.02,69.16,34.41,98.51,10.74,7.41,22.39,29.37,12.02
2025/6/11 15:00,101.76,47.33,54.76,96.69,8103.04,8344.64,9132.05,1163.78,1132.46,1035.2,1072.46,1112.49,1189.01,1083,1035.21,1206.72,1172.94,557.75,557.72,454.81,617.72,517.46,489.9,552.59,544.08,453.94,580.19,24.67,34.98,35.81,30.62,35.13,217.37,297.6,219.72,373.29,306.48,107.74,106.83,95.91,107.07,109.18,1489.02,1493.56,1521.65,1438.62,1390.9,1024.31,4201.5,1612.67,4088.98,2975.26,563.43,560.75,531.38,518.53,421.15,547.06,410.98,463.42,3615.37,4792.14,3754.38,5107.22,2196.18,78.13,79.55,62.26,54.57,76.95,291.91,214.52,267.75,271.76,271.92,1.33,4.13,1.58,4.97,3.84,3.46,1.4,2.14,2.23,1.95,85.29,98.94,79.82,83.35,93.27,22.1,16.35,58.36,31.32,89.31,29.75,24.94,7.72,21.74,9.24
2025/6/11 15:00,83.22,97.42,82.84,77.09,9612.98,9441.48,8643.61,1181.74,1095.86,1070.1,1127.27,1084.49,1117.91,1214.26,1033.26,1143.33,1147.04,493.05,504.21,568.06,503.16,521.65,456.62,574.62,521.5,566.85,535.74,19.78,17.29,18.7,32.36,29.25,336.97,309.67,212.76,318.81,333.09,96.5,97.75,102.14,105.28,98.36,1539.61,1500.24,1374.86,1215.21,1536.24,1257.84,3622.79,3655.96,1847.28,4289.08,515.21,449.27,473.08,467.8,427.81,462.96,392.71,403.13,4764.2,4551.26,2080.33,3784.74,4283.95,73.28,45.24,62.68,53.96,60.73,237.51,265.9,288.13,279.63,240.06,0.78,1.78,3.71,4.84,3.64,4.11,2.71,2.92,0.36,0.25,74.84,75.95,57.68,78.81,26.32,69.54,77.2,84.74,98.6,72.89,23.32,23.66,16.44,6.71,27.78
2025/6/11 15:00,80.75,63.41,72.36,104.28,8983.19,8924.11,9351.02,1191.99,1123.08,1127.98,1046.54,1175.16,1133.77,1066.82,1138.88,1140.4,1079,546.52,556.43,555.1,554.48,534.2,453.52,564.98,615.54,594.19,568.53,35.16,34.84,18.7,35.76,31.16,228.25,275.11,291.17,186.02,214.36,104.54,95.41,106.88,106.21,107.21,1568.5,1320.04,1174.21,1532.21,1517.57,2265.55,1249.51,1500.08,4425.45,3272.92,525.55,485.73,388.8,426.29,447.47,391.39,546.22,513.74,4025.98,5420.18,5011.07,1781.57,4629.6,59.67,60.37,72.03,53.34,56.47,208.84,297.77,213.68,295.76,250.01,3.72,2.71,0.81,4.42,3.79,1.14,3.64,1.79,4.93,3.35,39.73,54.48,18.44,15.11,76.03,66.82,76.97,63.05,19.32,40.63,13.63,18.52,13.32,10.25,27.59
2025/6/11 15:00,89.2,87.56,104.03,55.53,9382.7,8765.67,8872.58,1167.91,1096.3,1137.58,1039.16,1145.32,1038.39,1123.27,1038.81,1032.06,1193.39,604.52,502.5,511.36,600.84,598.16,468.74,547.7,571.64,479.79,486.64,15.18,28.86,23.28,20.69,25.22,269.82,274.09,196.21,284.21,356.1,102.33,102.19,97,100.64,103.98,1239.02,1333.29,1476.7,1394.13,1297.87,2264.71,4480.04,1315.88,1294.21,1680.71,387.16,474.44,387.75,466.06,408.57,427.06,500.92,459.68,3309,4044.13,2473.01,5146.57,3628.36,65.72,73.58,56.39,72.06,57.69,260.39,243.37,230.79,269.01,254.26,3.49,0.8,0.58,2.03,1.46,4.24,1.88,0.74,0.36,1.82,28.24,30.94,12.44,19,76.53,87.14,69.06,92.86,80.42,77.35,17.21,24.42,17.65,15.06,7.61
2025/6/11 15:00,84.23,104.47,92.9,82.55,9065.22,8772.96,8842.92,1157.05,1195.04,1202.41,1104.66,1130.67,1212.61,1167.55,1148.06,1181.54,1134.11,479.56,460.58,452.73,451.05,558.82,459.05,599.76,602.62,616.46,559.23,19.88,38.15,15.08,39.46,29.06,223.12,262.83,228.68,344.37,250.82,107.35,100.11,106.1,109.98,97.2,1463,1439.55,1242.59,1267.6,1509.26,3527.79,4444.86,2091.76,1730.46,705.63,490.56,454.34,556.36,544.76,512.64,523.34,458.8,567.94,3910.95,3374.98,5498.28,4996.93,2727.39,76.76,56.5,74.9,49.32,59.1,296.35,288.14,224.96,220.38,279.5,4.81,0.51,1.24,3.93,1.85,3.24,2.18,3.41,4.3,0.47,65.53,82.72,13.54,87.94,69.01,85.73,47.39,47.79,22.12,33.17,15.15,27.22,15.62,21.01,27.33
2025/6/11 15:00,84.64,61.15,96.13,98.79,7903.17,8147.24,9373.45,1037.98,1078.84,1188.61,1189.73,1038.72,1191.58,1046.05,1030.62,1111.38,1124.95,615.09,454.18,529.26,524,471.92,507.43,602.54,509.38,514.59,586.44,29.51,37.48,37.76,26.75,20.56,264.89,287.07,271.43,233.49,230.19,98.54,108.02,97.6,102.89,108.92,1138.29,1237.54,1483.04,1456.57,1149.26,1244.73,2344.55,2298.69,664.08,2162.45,466.15,510.38,537.76,499.57,499.05,519.78,411.92,537.35,4503.64,3051.14,4498.05,2507.15,2657.92,76,75.08,61.51,52.12,46.09,292.97,205.4,271,248.58,262.07,4.67,0.18,0.78,4.36,0.68,3.91,0.72,4.68,4.59,2.16,55.13,33.17,92.89,98.94,88.71,15.9,38.12,23.74,62.39,72.87,8.42,13.35,20.75,20.82,27.44
2025/6/11 15:00,96.33,65.26,104.68,107.01,7616.99,9799.94,9176.44,1167.96,1178.27,1146.96,1098.13,1196.48,1141.21,1050.37,1112.49,1076.7,1105.54,489.89,451.2,507.38,576.07,506.34,572.54,455.12,468.11,472.93,525.48,22.53,25.28,34.03,27.83,37.04,222.43,376.55,354.57,182.77,334.36,96.25,108.62,103.46,96.63,101.09,1184.79,1376.34,1355.66,1584.79,1121.79,1270.92,1914.2,1611.86,2127.49,2027.24,394.37,484.94,543.96,431.74,412.57,486.93,390.7,436.92,2455.24,5060.72,1701.15,4355.47,1519.62,79.77,68.18,53,78.44,77.74,280.49,226.08,295.85,272.37,239.8,4.53,2.61,2.51,1.03,3.27,3.18,3.87,0.96,1.94,3.43,79.03,96.99,19.65,94.44,33.08,61.29,65.74,28.38,81.97,14.4,27.96,10.56,19.98,5.46,6.44
2025/6/11 15:00,42.83,70.61,106.26,54.11,8003.12,8687.34,7865.41,1110.54,1052.46,1192.78,1055.84,1121.82,1122.79,1190.31,1101.71,1203.67,1039.55,538.97,465.33,503.89,482.87,485.02,528.85,594.41,611.96,455.16,618.1,22.15,17.52,33.01,15.33,20.95,303.79,180.9,368.77,210.35,223.9,95.89,106.7,105.31,107.8,109.76,1274.68,1393.6,1138.26,1229.7,1211.99,2795.7,2362.31,1479.41,3588.25,4151.14,475.15,501.9,410.57,512.71,514.31,392.51,384.04,411.94,2996.44,4288.29,4157.72,4563.12,2659.11,67.08,70.88,45.37,78.19,78.03,290.64,236.28,246.27,295.31,234.47,1.35,4.6,0.92,1.32,1.19,3.35,3.53,0.81,1.99,2.32,52.07,32.39,68.89,48.21,66.41,31.06,51.49,98.91,94.43,23.11,18.5,5.92,19.17,14.98,26.77
2025/6/11 15:00,73.3,44.24,45.97,52.17,9355.91,9569.29,8489.03,1039.89,1125.94,1087.55,1198.09,1204.89,1102.74,1196.18,1180.44,1109.68,1047.1,527.91,508.32,461.23,516.7,588.44,589,584.82,509.5,551.12,503.32,29.38,31.47,27.64,37.92,30.15,359.22,238.09,225.05,287.8,267.57,102.43,106.15,102.36,99.56,104.44,1337.81,1112.06,1421.19,1270.99,1556.59,3957.29,2561.62,2417.11,1734.52,3682.55,482.33,530.91,486.25,458.56,521.97,443.23,549.9,569.53,5473.2,5283.38,2119.85,4779.91,5251.87,71.26,56.19,50.86,68.18,77.46,242.49,232.17,210.3,287.25,203.59,3.12,0.71,1.28,2.05,1.05,2.37,4.22,4.24,3.71,2.37,65.06,17.17,90.9,47.46,47.32,43.95,38.47,71.24,74.74,54.91,27.15,18.03,16.58,26.65,27.98
2025/6/11 15:00,50.02,55.1,78.7,68.45,9117.97,7608.63,9017.43,1096.89,1070.68,1096.89,1098.86,1170.71,1093.12,1059.93,1091.67,1211.01,1059.54,486.13,520.82,507.29,527.73,617.47,497.42,579.51,585.19,610.86,515.34,17.05,21.44,30.69,21.74,36.28,216.97,252.38,265.18,363.31,289.88,104.39,108.97,100.89,106.98,102.75,1275.21,1344.9,1168.78,1258.86,1541.76,3675.29,2406.17,511.87,931.63,3338.52,534.08,556.79,420.04,501.96,414.06,479.34,490.87,559.42,4018.64,2395.27,4194.55,3440.26,2591.75,78,72.86,65.29,57.61,74.26,206.76,230.4,224.04,214.26,235.49,4.58,3.94,1.92,4.92,0.92,3.58,4.75,0.37,0.85,2.16,55.94,20.04,74.67,10.78,67.53,89.77,64.41,12.72,66,16.79,6.3,21.61,24.28,24.58,6.84
2025/6/11 15:00,75.75,90.03,66.76,42.67,8331.03,8095.99,8882.79,1097.59,1184.31,1065.52,1158.92,1195.11,1065.71,1186.32,1175.54,1188.34,1138.9,590.16,585.22,546.51,498.21,530.52,560.93,554.83,490.32,564.5,558.45,26.05,25.67,23.2,30.01,33.26,290.32,288.31,294.3,338.24,276.36,96.39,107.21,97.01,101.1,103.65,1226.99,1300.07,1137.47,1144.61,1511.76,3638.09,2119.8,3426.88,2976.48,2844.94,458.25,467,383.35,516.61,471.35,445.66,507.82,448.52,1878.31,1561.53,5209.77,4340.25,3998.01,66.39,77.69,74.06,47.03,48.83,277.65,287.65,247.47,229.31,220.44,3.12,4.84,1.1,1.41,3.83,4.83,0.9,0.66,0.68,2.41,70.79,43.57,44.67,36.87,43.31,73.33,84.7,68.75,56.36,84.69,7.5,16.02,9.69,23.94,11.83
2025/6/11 15:00,86.67,90.88,88.66,80.5,7743.5,9675.06,8005.58,1090.85,1059.36,1126.7,1162.96,1118.34,1098.12,1217,1141.71,1035.89,1186.14,520.9,460.66,454.14,471.42,581.9,534.2,480.69,538.55,541.84,536.94,38.81,16.36,26.49,35.79,33.62,227.75,267.06,189.26,325.74,360.38,100.6,108.98,106.09,103.52,107.99,1287.63,1397.14,1506.71,1418.24,1130.8,1500.37,1318.1,1188.95,1184.99,1809.8,390.17,443.08,399.52,476.35,396.95,513.94,545.61,389.28,3782.18,2758.94,4549.68,5168.76,5178.86,48.74,45.34,52.79,53.31,79.74,246.12,204.09,235.35,296.65,249.12,3.28,1.57,3.56,2.52,4.9,3.11,2.66,4.54,1.24,0.35,91.58,24.83,81.81,15.85,97.44,36.1,10.01,12.81,41.98,62.48,22.16,28.73,24.01,18.81,5.5
2025/6/11 15:00,64.16,87.67,76.77,89.23,9131.61,7863.21,8028.07,1057.63,1138.7,1087.43,1103.62,1093.98,1098.8,1050.01,1056.15,1060.77,1064.48,506.99,552.32,585.47,486.53,472.4,569.19,583.54,458.83,585.57,454.97,36.42,15.83,24.84,34.29,38.49,317.77,278.19,373.42,201.4,244.49,101.69,103.15,95.4,99.88,99.99,1526.61,1514.32,1409.48,1272.01,1179.66,1466.22,2291.43,1678.36,2357.68,2026.46,390.23,522.11,512.11,388.55,438.97,553.04,400.47,499.6,2190.19,3236.81,2693.75,4235.6,3712,75.33,69.42,65.27,64.06,55.73,208.88,282.33,298.73,269.92,202.77,3.48,0.51,0.2,0.76,4.04,4.46,0.47,2.48,3.8,4.73,22.19,45.2,87.15,25.41,23.64,41.03,40.54,56.19,87.5,49.47,15.4,29.99,18.53,20.39,20.19
2025/6/11 15:00,100.7,80.13,50.53,98.56,8471.21,7772.75,9181.21,1200.02,1186.79,1182.75,1134.3,1087.17,1163.41,1142.74,1163.65,1219.43,1056.82,516.11,519.47,558.75,504.13,571.24,585.29,611.06,511.51,537.62,509.95,23.93,30.06,32.83,33.92,33.47,211.03,349.49,368.79,206.8,310.29,98.33,109.37,104.02,105.28,99.65,1532.75,1151.11,1315.07,1168.73,1273.39,1654.83,1713.64,863.88,1210.38,1446,524.57,540.14,506.23,413.62,466.54,565.72,456.93,398.86,4932.15,4092.15,5145.75,3750.29,2345.74,58.21,76.3,68.38,62.7,59.17,294.09,295.18,298.53,239.36,273.8,0.34,4.87,1.1,1.5,4.86,1.28,3.74,3.5,4.45,1.54,98.45,83.5,17.14,44.85,26.4,90.93,22.74,28.27,40.82,52.21,5.23,24.12,29.05,27.3,7.74
2025/6/11 15:00,83.51,47.35,73.07,49.3,8450.25,9693.63,7680.14,1183.68,1141.75,1085.84,1188.66,1188.45,1184.51,1094.78,1039.71,1088.12,1045.46,507.44,548.4,481.49,585.87,546.92,569.95,613.57,561.25,499.39,537.12,32.94,27.14,18.11,17.71,21.58,248.02,201.74,360.79,285.38,274.14,98.85,107.85,97.55,100.94,101.1,1236.53,1188.69,1229.28,1540.48,1292.58,1690.97,1891.22,2018.91,1396.36,4078.98,551.88,429.18,392.82,562.47,396.35,539.45,532.32,513.89,4380.34,2659.38,5206.64,2939.34,1925.03,75.7,66.24,64.74,71.8,73.02,294.11,218.35,256.44,250.77,250.16,4.88,2.94,0.13,4.69,0.43,3.71,4.32,3.38,3.16,4.64,79.03,15.14,74.71,98.65,59.06,53.6,51.61,10.35,59.27,51.71,13.14,26.71,19.21,6.28,17.85
